id,title,body,category,priority
tr6h8g12,Richiesta preventivo per t-shirt personalizzate,Potete preparare un'offerta relativa a una serie di borracce col logo del cliente? Stiamo valutando diverse alternative.,Commerciale,media
k4z10y4d,Richiesta prospetto per contratto di manutenzione,Non riesco a reperire il documento fiscale relativo al canone di febbraio. Potreste inviarla?,Amministrazione,media
va1aw16v,Documentazione amministrativa servizio cloud,Vorrei consultare la documentazione relativa ai dati di gennaio 2024.,Amministrazione,bassa
9nj3j7zu,Modifica ordine t-shirt personalizzate,"Vorrei sapere se è ancora possibile apportare una modifica all'ordine già inviato per 50 agende con stampa del marchio, poiché è necessario intervenire prima dell'avvio della lavorazione.",Commerciale,alta
2bhh62ai,Configurazione impostazioni macchina,Vorrei conoscere la configurazione prevista per una lavorazione per incisione.,Tecnico,bassa
zl4hqzid,Informazioni su prodotto tazze personalizzate,Quali sono le principali caratteristiche di un lotto di portachiavi con incisione e le relative opzioni di personalizzazione?,Commerciale,bassa
o9p90rgn,Pagamento anno contabile in sospeso,La somma destinata a l'importo convenuto non è ancora stata contabilizzata e chiediamo un riscontro.,Amministrazione,alta
fnllh175,Richiesta rimborso per prestazione professionale,Vorrei ottenere un conguaglio per la prestazione relativa al compenso consulenza.,Amministrazione,bassa
edty4cfo,Funzionalità scheda prodotto non operativa,La sezione utilizzata per la bozza grafica di una commessa non aggiorna correttamente le informazioni.,Tecnico,bassa
09wmnjny,Richiesta documento per canone mensile,Potete verificare se è stata emessa la fattura relativa al servizio di supporto. Potete fornirla in formato pdf?,Amministrazione,media
28joe3dy,Disguido con richiesta cliente calendari aziendali,I dati associati a 50 agende con stampa del marchio non corrispondono a quanto richiesto dal cliente e devono essere controllati.,Commerciale,alta
tc27366h,Stato acquisto prodotti per fiere,È possibile conoscere la situazione attuale della richiesta relativa a articoli promozionali per una campagna aziendale?,Commerciale,media
srurde28,Richiesta preventivo per materiale promozionale,Potete elaborare una stima dei costi per un lotto di portachiavi con incisione con relativa personalizzazione?,Commerciale,media
tkndik1g,Richiesta polizza per contratto di manutenzione,Potete verificare se è stata emessa la fattura relativa al servizio premium. Potete fornirla in formato pdf?,Amministrazione,media
k5nf000n,Documentazione contabile anno contabile,Chiedo di ricevere la reportistica relativa alla rata semestrale.,Amministrazione,bassa
32jt5wx5,Richiesta di supporto per archivio grafiche,Vorrei sapere se esiste una procedura specifica per un ordine con quantità elevate.,Tecnico,bassa
avm00qy5,Pagamento mese corrente in sospeso,Il saldo relativo alla posizione cliente CLI-789 non risulta ancora aggiornato e la situazione sta ritardando la chiusura della posizione. È necessario verificare la pratica e fornire un riscontro.,Amministrazione,media
je2u5403,Comportamento anomalo durante generazione etichette,"Il problema compare durante una commessa con più articoli, anche dopo aver ripetuto la procedura, impedendo il completamento dell'operazione.",Tecnico,alta
g894jpgy,Sincronizzazione scheda prodotto,L'aggiornamento automatico di una commessa con più articoli avviene con diversi minuti di ritardo.,Tecnico,media
jfmd2t18,Disponibilità articolo gadget personalizzati,Sapete indicarmi se un articoli richiesti di articoli personalizzati è ordinabile al momento?,Commerciale,bassa
cloftc9y,Comportamento anomalo durante stato della produzione,"Quando provo a elaborare una grafica caricata dal cliente, il sistema interrompe la procedura senza completare l'operazione.",Tecnico,alta
btzjz6so,Richiesta rimborso per abbonamento annuale,La somma corrisposta dovrebbe essere restituita a seguito del disservizio per l'accordo commerciale.,Amministrazione,media
ft41mw6u,Modifica ordine abbigliamento personalizzato,È necessario rettificare alcune voci della richiesta riguardante articoli promozionali per una campagna aziendale per evitare problemi nell'evasione.,Commerciale,alta
8nze5jaz,Comportamento anomalo durante importazione ordini,"Durante la lavorazione di una lavorazione destinata alla stampa, alcune informazioni vengono visualizzate in modo non corretto e compromettono la procedura.",Tecnico,bassa
13oghwuc,Comportamento anomalo durante stato della produzione,"Durante la lavorazione di un ordine di gadget personalizzati, alcune informazioni vengono visualizzate in modo non corretto e compromettono la procedura.",Tecnico,bassa
r0zlq8l7,Disponibilità articolo prodotti per fiere,Potete indicarmi se un lotto di portachiavi con incisione è presente nell'assortimento attuale?,Commerciale,bassa
5r05629m,Sincronizzazione catalogo prodotti,Per visualizzare i dati aggiornati relativi a una grafica caricata dal cliente devo ricaricare manualmente la pagina.,Tecnico,media
eyrc9zvr,Documentazione amministrativa abbonamento annuale,È possibile avere lo storico delle movimentazioni associate a l'importo convenuto.,Amministrazione,bassa
zfxe879q,Stato ordine gadget personalizzati,Non abbiamo ancora ricevuto aggiornamenti riguardo a prodotti destinati a una nuova campagna promozionale.,Commerciale,media
21g4spy5,Richiesta fattura per servizio premium,Non riesco a reperire il documento fiscale relativo al pagamento ricorrente. Potreste inviarla?,Amministrazione,media
77h8po2k,Richiesta rimborso per mese corrente,Il servizio la fattura n. 567 non corrisponde a quanto ordinato. È possibile ottenere un rimborso?,Amministrazione,media
vym02exx,Disguido con richiesta cliente packaging personalizzato,Il cliente ha segnalato un'incongruenza relativa a una fornitura composta da più articoli e richiede un aggiornamento.,Commerciale,media
4400iuk5,Sollecito per prestazione professionale,Vorremmo ricevere quanto prima un aggiornamento sulla pendenza relativa al compenso consulenza.,Amministrazione,alta
nqq9th2s,Pagamento abbonamento annuale in sospeso,Dopo alcuni giorni non abbiamo ricevuto conferma dell'avvenuta operazione relativa al compenso consulenza e chiediamo una verifica immediata.,Amministrazione,alta
fp36dfee,Comportamento anomalo durante stato della produzione,Il sistema gestisce in maniera irregolare una lavorazione per incisione e in alcuni casi interrompe il processo.,Tecnico,alta
juf5mbds,Funzionalità catalogo prodotti non operativa,Non riesco a completare una serie di articoli con la stessa grafica; l'interfaccia rimane attiva ma la funzione non risponde.,Tecnico,media
orn3kh1h,Richiesta di supporto per esportazione lavorazione,Sarei interessato a conoscere maggiormente alcune informazioni aggiuntive per gestire una lavorazione destinata alla stampa.,Tecnico,bassa
rt6hgt2d,Richiesta fattura per servizio premium,Non riesco a reperire il documento fiscale relativo al servizio di supporto. Potreste inviarla?,Amministrazione,media
8gmp4iwq,Sollecito per trimestre chiuso,Segnaliamo che la posizione la transazione del 15/10 non risulta ancora chiusa e chiediamo un intervento.,Amministrazione,alta
q496qx0z,Informazioni su prodotto materiale promozionale,Quali sono le principali caratteristiche di una piccola quantità di prodotti per un cliente e le relative opzioni di personalizzazione?,Commerciale,bassa
kgqu0dmt,Comportamento anomalo durante configuratore gadget,"Ho riscontrato un'anomalia mentre preparavo una lavorazione destinata alla stampa per la produzione, impedendo di procedere regolarmente.",Tecnico,alta
82eq5oeu,Comportamento anomalo durante generazione etichette,"Il problema compare durante una lavorazione destinata alla stampa, anche dopo aver ripetuto la procedura, impedendo il completamento dell'operazione.",Tecnico,alta
ef2z6llx,Modifica richiesta di fornitura gadget aziendali,È necessario aggiungere alcuni articoli alla richiesta relativa a un lotto di gadget per un evento aziendale prima che l'ordine venga elaborato.,Commerciale,alta
dsna1us0,Informazioni su prodotto prodotti per fiere,Vorrei conoscere i materiali e le possibilità di personalizzazione disponibili per un lotto di portachiavi con incisione.,Commerciale,bassa
